fecha_hora,temp_rtc,temp_dht_raw,temp_dht_cal,hum_dht_raw,hum_dht_cal,vel_viento_kmh,direccion_viento,valor_adc_veleta,lluvia_mm,lluvia_actual_mm,luminosidad_lux,radiacion_solar_wm2,cobertura_nubes_octas,condicion_climatica
2025-04-12 14:20:00,34.0,20.6,19.34,69.8,88.65,5.45,SO,2195.0,0.643,0.0,35684.0,281.9,3.78,Nublado
2025-04-12 14:25:00,35.5,20.6,19.34,70.5,89.6,17.53,SO,2060.0,0.643,0.0,35247.0,278.45,3.78,Nublado
2025-04-12 14:30:00,35.0,19.5,18.5,72.4,92.18,10.35,SO,2064.0,0.643,0.0,33572.0,265.21,3.88,Nublado
2025-04-12 14:35:00,34.75,20.8,19.49,68.2,86.47,10.84,O,1655.0,0.643,0.0,34781.0,274.77,3.47,Nublado
2025-04-12 14:40:00,35.25,20.6,19.34,67.7,85.79,10.16,O,1637.0,0.643,0.0,34682.0,273.99,3.36,Nublado
2025-04-12 14:45:00,34.75,20.7,19.41,70.3,89.33,6.83,SO,2137.0,0.643,0.0,33574.0,265.23,3.5,Nublado
2025-04-12 14:50:00,34.25,20.0,18.88,71.2,90.55,6.25,SO,2070.0,0.643,0.0,32754.0,258.76,3.5,Nublado
2025-04-12 14:55:00,33.5,20.4,19.18,68.3,86.61,7.84,O,1678.0,0.643,0.0,31467.0,248.6,3.18,Nublado
2025-04-12 15:00:00,34.5,21.6,20.1,64.8,81.85,2.23,NO,1535.0,0.643,0.0,32684.0,258.2,2.79,Despejado
2025-04-12 15:05:00,35.75,20.5,19.26,68.2,86.47,7.02,O,1697.0,0.643,0.0,31258.0,246.94,2.98,Nublado
2025-04-12 15:10:00,36.25,21.5,20.02,64.1,80.9,4.87,O,1639.0,0.643,0.0,32578.0,257.33,2.54,Despejado
2025-04-12 15:15:00,37.0,20.5,19.26,65.7,83.07,4.11,O,1614.0,0.643,0.0,31467.0,248.6,2.57,Despejado
2025-04-12 15:21:00,34.5,20.1,18.96,69.4,88.1,3.89,O,1600.0,0.643,0.0,28764.0,227.24,2.75,Nublado
2025-04-12 15:26:00,31.5,19.2,18.27,70.9,90.14,6.63,O,1648.0,0.643,0.0,25467.0,201.19,2.75,Nublado
2025-04-12 15:31:00,28.75,18.9,18.04,72.5,92.32,3.89,O,1648.0,0.643,0.0,22574.0,178.33,2.75,Nublado
2025-04-12 15:36:00,27.0,18.7,17.89,73.3,93.41,5.44,O,1667.0,0.643,0.0,20854.0,164.74,2.67,Nublado
2025-04-12 15:41:00,25.25,18.5,17.74,73.8,94.09,9.56,O,1638.0,0.643,0.0,19354.0,152.89,2.56,Nublado
2025-04-12 15:46:00,24.75,19.0,18.12,71.5,90.96,3.56,O,1706.0,0.643,0.0,18764.0,148.24,2.2,Nublado
2025-04-12 15:51:00,25.0,18.3,17.59,75.4,96.26,11.43,O,1674.0,0.643,0.0,17452.0,137.87,2.34,Nublado
2025-04-12 15:56:00,24.25,18.0,17.36,75.4,96.26,7.49,O,1641.0,0.643,0.0,16247.0,128.35,2.18,Nublado
2025-04-12 16:01:00,23.5,18.2,17.51,73.9,94.22,2.51,NO,1241.0,0.643,0.0,15357.0,121.32,2.05,Nublado
2025-04-12 16:06:00,23.0,18.1,17.44,74.2,94.63,0.0,O,1664.0,0.643,0.0,14358.0,113.43,2.08,Nublado
2025-04-12 16:11:00,22.75,18.3,17.59,74.1,94.5,4.89,O,1651.0,0.643,0.0,13574.0,107.24,2.07,Nublado
2025-04-12 16:16:00,22.5,18.1,17.44,75.5,96.4,2.55,O,1648.0,0.643,0.0,12684.0,100.2,2.18,Nublado
2025-04-12 16:21:00,22.0,17.6,17.06,77.3,98.85,6.62,O,1655.0,0.643,0.0,11574.0,91.44,2.33,Nublado
2025-04-12 16:26:00,21.0,17.4,16.9,77.7,99.39,2.39,O,1645.0,0.643,0.0,10475.0,82.75,2.36,Nublado
2025-04-12 16:31:00,20.5,17.4,16.9,78.0,99.8,0.0,O,1651.0,0.643,0.0,9546.0,75.41,2.39,Nublado
2025-04-12 16:36:00,20.0,17.3,16.83,79.1,100.0,6.08,O,1647.0,0.643,0.0,8752.0,69.14,2.4,Nublado
2025-04-12 16:41:00,19.75,17.3,16.83,78.8,100.0,5.74,O,1641.0,0.643,0.0,8247.0,65.15,2.4,Nublado
2025-04-12 16:46:00,20.0,18.1,17.44,76.7,98.03,14.89,NO,1566.0,0.643,0.0,7854.0,62.04,2.28,Nublado
2025-04-12 16:51:00,21.25,18.9,18.04,73.6,93.82,4.33,O,1712.0,0.643,0.0,7264.0,57.38,2.03,Nublado
2025-04-12 16:56:00,22.0,18.6,17.82,73.3,93.41,1.56,O,1682.0,0.643,0.0,6845.0,54.07,2.0,Nublado
2025-04-12 17:01:00,22.0,17.7,17.13,76.9,98.3,4.11,O,1642.0,0.643,0.0,6247.0,49.35,2.3,Nublado
2025-04-12 17:06:00,21.25,17.3,16.83,78.8,100.0,1.53,O,1748.0,0.643,0.0,5684.0,44.89,2.4,Nublado
2025-04-12 17:11:00,20.75,17.3,16.83,78.6,100.0,4.89,O,1679.0,0.643,0.0,5247.0,41.45,2.4,Nublado
2025-04-12 17:16:00,20.75,18.2,17.51,76.9,98.3,4.19,O,1637.0,0.643,0.0,4875.0,38.51,2.3,Nublado
2025-04-12 17:21:00,21.5,18.4,17.66,74.2,94.63,4.53,O,1659.0,0.643,0.0,4357.0,34.42,2.08,Nublado
2025-04-12 17:26:00,21.75,18.0,17.36,75.3,96.13,2.39,O,1665.0,0.643,0.0,3847.0,30.39,2.17,Nublado
2025-04-12 17:31:00,21.5,17.6,17.06,77.5,99.12,1.12,O,1642.0,0.643,0.0,3427.0,27.07,2.35,Nublado
2025-04-12 17:36:00,20.75,17.1,16.68,79.2,100.0,2.59,O,1631.0,0.643,0.0,2968.0,23.45,2.4,Nublado
2025-04-12 17:41:00,19.75,16.9,16.52,79.8,100.0,0.0,O,1664.0,0.643,0.0,2574.0,20.33,2.4,Nublado
2025-04-12 17:46:00,19.25,17.0,16.6,80.5,100.0,4.62,NO,1582.0,0.643,0.0,2157.0,17.04,2.4,Nublado
2025-04-12 17:51:00,18.75,16.8,16.45,81.7,100.0,3.51,NO,1591.0,0.643,0.0,1784.0,14.09,2.4,Nublado
2025-04-12 17:56:00,18.5,16.7,16.37,82.1,100.0,0.0,O,1648.0,0.643,0.0,1475.0,11.65,2.4,Nublado
2025-04-12 18:01:00,18.0,16.6,16.3,82.1,100.0,0.0,NO,1586.0,0.643,0.0,1148.0,9.07,2.4,Nublado
2025-04-12 18:06:00,17.5,16.4,16.14,83.3,100.0,1.79,O,1655.0,0.643,0.0,845.0,6.68,2.4,Nublado
2025-04-12 18:11:00,17.25,16.4,16.14,83.5,100.0,0.0,O,1697.0,0.643,0.0,587.0,4.64,2.4,Nublado
2025-04-12 18:16:00,17.0,16.3,16.07,83.8,100.0,0.0,O,1617.0,0.643,0.0,384.0,3.03,2.4,Nublado
2025-04-12 18:21:00,16.5,16.2,15.99,83.9,100.0,5.18,O,1601.0,0.643,0.0,247.0,1.95,2.4,Nublado
2025-04-12 18:26:00,16.5,16.3,16.07,83.8,100.0,0.0,O,1648.0,0.643,0.0,157.0,1.24,2.4,Nublado
2025-04-12 18:31:00,16.5,16.2,15.99,84.2,100.0,0.0,NO,1535.0,0.643,0.0,98.0,0.77,2.4,Nublado
2025-04-12 18:36:00,16.5,16.1,15.92,84.7,100.0,0.0,O,1699.0,0.643,0.0,58.0,0.46,2.4,Nublado
2025-04-12 18:41:00,16.25,16.0,15.84,85.2,100.0,0.0,O,1645.0,0.643,0.0,32.0,0.25,2.4,Nublado
2025-04-12 18:46:00,16.25,16.0,15.84,84.8,100.0,1.11,O,1635.0,0.643,0.0,18.0,0.14,2.4,Nublado
2025-04-12 18:51:00,16.25,15.9,15.76,85.3,100.0,0.0,O,1678.0,0.643,0.0,9.0,0.07,2.4,Nublado
2025-04-12 18:56:00,16.0,15.9,15.76,86.1,100.0,0.0,O,1646.0,0.643,0.0,4.0,0.03,2.4,Nublado
2025-04-12 19:01:00,16.0,15.9,15.76,86.4,100.0,0.0,O,1666.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 19:06:00,16.0,15.8,15.69,86.9,100.0,0.0,O,1615.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 19:11:00,16.0,15.8,15.69,87.5,100.0,0.0,O,1612.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 19:16:00,16.0,15.7,15.61,87.2,100.0,0.0,O,1648.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 19:21:00,16.0,15.7,15.61,87.9,100.0,0.0,O,1621.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 19:26:00,15.75,15.6,15.54,88.2,100.0,0.0,NO,1597.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 19:31:00,15.75,15.6,15.54,88.0,100.0,0.0,O,1639.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 19:36:00,15.75,15.6,15.54,88.0,100.0,0.0,O,1629.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 19:41:00,15.75,15.7,15.61,88.0,100.0,0.0,O,1668.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 19:46:00,15.75,15.5,15.46,87.6,100.0,0.0,O,1712.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 19:51:00,15.25,15.3,15.31,87.9,100.0,0.0,O,1652.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 19:56:00,15.25,15.3,15.31,88.6,100.0,0.0,O,1680.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 20:01:00,15.25,15.3,15.31,89.1,100.0,0.0,O,1653.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 20:06:00,15.25,15.5,15.46,89.8,100.0,0.0,O,1684.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 20:11:00,15.5,15.8,15.69,88.8,100.0,0.0,NO,1586.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 20:16:00,16.0,16.0,15.84,86.1,100.0,0.0,O,1622.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 20:21:00,16.0,16.1,15.92,83.7,100.0,0.0,O,1619.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 20:26:00,16.0,16.1,15.92,83.4,100.0,0.0,NO,1595.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 20:31:00,16.25,16.1,15.92,82.8,100.0,0.0,NO,1593.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 20:36:00,16.25,16.0,15.84,84.7,100.0,0.0,O,1680.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 20:41:00,16.0,15.8,15.69,86.6,100.0,0.0,O,1685.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 20:46:00,15.75,15.5,15.46,87.5,100.0,0.0,NO,1527.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 20:51:00,15.75,15.3,15.31,87.6,100.0,0.0,O,1729.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 20:56:00,15.25,15.1,15.16,88.1,100.0,0.0,O,1602.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 21:01:00,15.0,15.1,15.16,89.1,100.0,0.0,O,1648.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 21:06:00,15.0,15.0,15.08,89.3,100.0,0.0,O,1625.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 21:11:00,15.0,15.0,15.08,89.1,100.0,0.0,O,1622.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 21:16:00,15.0,14.9,15.0,88.7,100.0,0.0,O,1639.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 21:21:00,15.0,14.7,14.85,88.3,100.0,0.0,O,1648.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 21:26:00,14.75,14.8,14.93,88.1,100.0,0.0,O,1664.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 21:31:00,14.75,14.7,14.85,87.9,100.0,0.0,O,1677.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 21:36:00,14.5,14.4,14.62,87.1,100.0,0.0,O,1631.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 21:41:00,14.25,14.1,14.4,87.3,100.0,0.0,NO,1594.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 21:46:00,13.75,13.8,14.17,88.0,100.0,0.0,O,1637.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 21:51:00,13.5,13.7,14.09,88.7,100.0,0.0,O,1633.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 21:56:00,13.25,13.5,13.94,89.0,100.0,0.0,O,1699.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 22:01:00,13.25,13.5,13.94,89.0,100.0,0.0,O,1639.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 22:06:00,12.75,13.2,13.71,88.7,100.0,0.0,O,1661.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 22:11:00,12.5,13.0,13.56,89.4,100.0,0.0,O,1644.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 22:16:00,12.5,12.9,13.48,89.5,100.0,0.0,O,1699.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 22:21:00,12.25,12.6,13.26,89.4,100.0,0.0,O,1663.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 22:26:00,12.0,12.7,13.33,91.0,100.0,0.0,O,1705.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 22:31:00,12.0,13.4,13.86,91.2,100.0,0.0,O,1684.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 22:36:00,12.25,13.8,14.17,91.3,100.0,0.0,O,1626.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 22:41:00,12.75,14.3,14.55,87.5,100.0,4.8,O,1686.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 22:46:00,13.0,14.4,14.62,81.1,100.0,3.65,E,4095.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 22:51:00,13.25,14.5,14.7,72.9,92.86,5.87,E,4095.0,0.643,0.0,0.0,0.0,1.97,Nublado
2025-04-12 22:56:00,13.25,14.4,14.62,71.4,90.82,1.44,E,4095.0,0.643,0.0,0.0,0.0,1.85,Nublado
2025-04-12 23:01:00,13.0,14.3,14.55,70.9,90.14,1.42,Desconocido,2778.0,0.643,0.0,0.0,0.0,1.81,Nublado
2025-04-12 23:06:00,13.0,14.4,14.62,70.1,89.06,1.85,Desconocido,2752.0,0.643,0.0,0.0,0.0,1.74,Nublado
2025-04-12 23:11:00,12.75,14.0,14.32,71.4,90.82,0.0,Desconocido,2707.0,0.643,0.0,0.0,0.0,1.85,Nublado
2025-04-12 23:16:00,12.75,13.5,13.94,75.5,96.4,0.0,Desconocido,2813.0,0.643,0.0,0.0,0.0,2.18,Nublado
2025-04-12 23:21:00,12.25,13.0,13.56,77.5,99.12,0.0,Desconocido,2702.0,0.643,0.0,0.0,0.0,2.35,Nublado
2025-04-12 23:26:00,12.0,12.5,13.18,82.7,100.0,0.0,Desconocido,2787.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 23:31:00,11.75,12.4,13.1,84.5,100.0,0.0,Desconocido,2775.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 23:36:00,11.5,12.3,13.03,86.1,100.0,0.0,Desconocido,2768.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 23:41:00,11.25,12.1,12.88,86.7,100.0,0.0,Desconocido,2810.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 23:46:00,11.0,11.8,12.65,87.8,100.0,0.0,Desconocido,2798.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 23:51:00,10.75,11.5,12.42,88.2,100.0,0.0,Desconocido,2838.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-12 23:56:00,10.75,11.5,12.42,89.3,100.0,0.0,Desconocido,2797.0,0.643,0.0,0.0,0.0,2.4,Nublado
2025-04-13 00:01:00,10.5,11.4,12.34,89.8,100.0,0.0,Desconocido,2866.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 00:06:00,10.5,11.5,12.42,90.5,100.0,0.0,Desconocido,2802.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 00:11:00,10.5,11.4,12.34,90.2,100.0,0.0,Desconocido,2803.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 00:16:00,10.25,11.1,12.12,89.6,100.0,0.0,Desconocido,2805.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 00:21:00,10.0,10.8,11.89,89.5,100.0,0.0,Desconocido,2805.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 00:26:00,10.0,10.7,11.81,89.4,100.0,0.0,Desconocido,2800.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 00:31:00,10.0,10.8,11.89,88.4,100.0,0.0,Desconocido,2759.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 00:36:00,9.75,10.7,11.81,87.7,100.0,0.0,Desconocido,2826.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 00:41:00,9.75,10.7,11.81,87.2,100.0,0.0,Desconocido,2821.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 00:46:00,9.75,11.6,12.5,83.7,100.0,4.19,Desconocido,2769.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 00:51:00,10.0,11.5,12.42,80.3,100.0,0.0,Desconocido,2876.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 00:56:00,10.0,11.4,12.34,82.6,100.0,1.44,Desconocido,2703.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 01:01:00,10.0,11.5,12.42,84.0,100.0,0.0,Desconocido,2838.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 01:06:00,10.25,11.3,12.27,82.6,100.0,0.0,Desconocido,2831.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 01:11:00,10.0,11.0,12.04,83.5,100.0,0.0,Desconocido,2743.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 01:16:00,10.0,10.9,11.96,85.2,100.0,0.0,Desconocido,2819.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 01:21:00,9.75,10.9,11.96,84.4,100.0,0.0,Desconocido,2739.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 01:26:00,9.75,10.7,11.81,84.3,100.0,0.0,Desconocido,2736.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 01:31:00,9.5,10.3,11.51,84.8,100.0,0.0,Desconocido,2723.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 01:36:00,9.0,9.9,11.2,85.4,100.0,0.0,Desconocido,2775.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 01:41:00,8.75,9.6,10.98,86.0,100.0,0.0,Desconocido,2745.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 01:46:00,8.5,9.3,10.75,87.1,100.0,0.0,Desconocido,2762.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 01:51:00,8.25,9.3,10.75,87.9,100.0,0.0,Desconocido,2770.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 01:56:00,8.25,9.1,10.6,88.4,100.0,0.0,Desconocido,2662.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 02:01:00,8.0,9.1,10.6,88.9,100.0,0.0,Desconocido,2828.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 02:06:00,8.0,9.3,10.75,89.2,100.0,0.0,Desconocido,2800.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 02:11:00,8.0,9.1,10.6,88.8,100.0,0.0,Desconocido,2804.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 02:16:00,8.0,9.4,10.82,90.0,100.0,0.0,Desconocido,2820.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 02:21:00,8.0,9.3,10.75,88.9,100.0,0.0,Desconocido,2813.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 02:26:00,8.0,9.2,10.67,89.1,100.0,0.0,Desconocido,2800.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 02:31:00,8.0,9.5,10.9,88.7,100.0,0.0,Desconocido,2757.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 02:36:00,8.25,9.3,10.75,87.8,100.0,0.0,Desconocido,2735.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 02:41:00,8.0,9.3,10.75,88.0,100.0,0.0,Desconocido,2747.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 02:46:00,8.0,9.4,10.82,89.0,100.0,0.0,Desconocido,2896.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 02:51:00,8.0,9.6,10.98,88.2,100.0,0.0,Desconocido,2817.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 02:56:00,8.25,9.3,10.75,87.2,100.0,0.0,Desconocido,2802.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 03:01:00,8.25,9.3,10.75,87.8,100.0,0.0,Desconocido,2786.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 03:06:00,8.25,9.3,10.75,88.0,100.0,0.0,Desconocido,2763.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 03:11:00,8.25,9.5,10.9,88.4,100.0,0.0,Desconocido,2745.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 03:16:00,8.25,9.4,10.82,87.3,100.0,0.0,Desconocido,2764.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 03:21:00,8.25,9.5,10.9,86.9,100.0,0.0,Desconocido,2739.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 03:26:00,8.25,9.4,10.82,87.0,100.0,0.0,Desconocido,2782.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 03:31:00,8.0,9.0,10.52,86.7,100.0,0.0,Desconocido,2825.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 03:36:00,8.0,8.8,10.37,87.4,100.0,0.0,Desconocido,2694.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 03:41:00,7.75,8.6,10.22,88.1,100.0,0.0,Desconocido,2733.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 03:46:00,7.5,8.5,10.14,88.3,100.0,0.0,Desconocido,2796.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 03:51:00,7.5,8.4,10.06,89.3,100.0,0.0,Desconocido,2754.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 03:56:00,7.5,8.5,10.14,89.6,100.0,0.0,Desconocido,2697.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 04:01:00,7.5,8.4,10.06,89.4,100.0,0.0,Desconocido,2725.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 04:06:00,7.25,8.4,10.06,89.9,100.0,0.0,Desconocido,2782.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 04:11:00,7.25,8.3,9.99,89.7,100.0,0.0,Desconocido,2755.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 04:16:00,7.25,8.3,9.99,89.8,100.0,0.0,Desconocido,2779.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 04:21:00,7.25,8.0,9.76,89.5,100.0,0.0,Desconocido,2765.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 04:26:00,7.0,8.2,9.91,90.3,100.0,0.0,Desconocido,2771.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 04:31:00,7.0,8.4,10.06,90.6,100.0,0.0,Desconocido,2747.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 04:36:00,7.0,8.3,9.99,90.0,100.0,0.0,Desconocido,2768.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 04:41:00,7.0,8.1,9.84,89.9,100.0,0.0,Desconocido,2745.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 04:46:00,7.0,8.0,9.76,90.0,100.0,0.0,Desconocido,2635.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 04:51:00,7.0,8.1,9.84,90.1,100.0,0.0,Desconocido,2853.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 04:56:00,7.0,8.0,9.76,90.2,100.0,0.0,Desconocido,2741.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 05:01:00,6.75,7.8,9.61,89.9,100.0,0.0,Desconocido,2785.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 05:06:00,6.75,7.7,9.53,89.9,100.0,0.0,Desconocido,2743.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 05:11:00,6.75,7.8,9.61,90.5,100.0,0.0,Desconocido,2721.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 05:16:00,6.75,8.0,9.76,90.7,100.0,0.0,Desconocido,2727.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 05:21:00,7.0,7.9,9.68,90.2,100.0,0.0,Desconocido,2788.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 05:26:00,7.0,8.0,9.76,90.2,100.0,0.0,Desconocido,2864.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 05:31:00,6.75,7.8,9.61,89.9,100.0,0.0,Desconocido,2850.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 05:36:00,6.75,7.7,9.53,89.8,100.0,0.0,Desconocido,2787.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 05:41:00,7.0,9.0,10.52,89.4,100.0,0.0,Desconocido,2683.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 05:46:00,7.25,8.4,10.06,85.8,100.0,0.0,Desconocido,2686.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 05:51:00,7.25,7.8,9.61,87.5,100.0,0.0,Desconocido,2846.0,0.0,0.0,0.0,0.0,2.4,Nublado
2025-04-13 05:56:00,7.0,7.5,9.38,88.0,100.0,0.0,Desconocido,2809.0,0.0,0.0,6.0,0.05,2.4,Nublado
2025-04-13 06:01:00,6.75,7.7,9.53,89.7,100.0,0.0,Desconocido,2737.0,0.0,0.0,18.0,0.14,2.4,Nublado
2025-04-13 06:06:00,6.75,7.8,9.61,89.9,100.0,0.0,Desconocido,2753.0,0.0,0.0,36.0,0.28,2.4,Nublado
2025-04-13 06:11:00,6.75,7.8,9.61,89.8,100.0,0.0,Desconocido,2731.0,0.0,0.0,68.0,0.54,2.4,Nublado
2025-04-13 06:16:00,7.0,7.6,9.46,89.5,100.0,0.0,Desconocido,2773.0,0.0,0.0,112.0,0.88,2.4,Nublado
2025-04-13 06:21:00,6.75,7.5,9.38,89.8,100.0,0.0,Desconocido,2704.0,0.0,0.0,186.0,1.47,2.4,Nublado
2025-04-13 06:26:00,7.0,8.0,9.76,91.0,100.0,0.0,Desconocido,2725.0,0.0,0.0,278.0,2.2,2.4,Nublado
